DATE_TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,Total_DC,Total_AC,Total_Daily,Total_Yield
2020-05-24 23:45:00,23.777931866666663,22.760666866666668,0.0,0.0,0.0,161031.857143,60403754.37800729
2020-05-25 00:00:00,23.523980866666665,22.53725386666667,0.0,0.0,0.0,5213.678572,60403754.37800729
2020-05-25 00:15:00,23.576312266666665,22.5190776,0.0,0.0,0.0,0.0,60403754.37800729
2020-05-25 00:30:00,23.793988066666667,22.6662274,0.0,0.0,0.0,0.0,60403754.37800729
2020-05-25 00:45:00,23.82386273333333,22.74333293333333,0.0,0.0,0.0,0.0,60403754.37800729
2020-05-25 01:00:00,23.813157266666668,22.72366926666666,0.0,0.0,0.0,0.0,60403754.37800729
2020-05-25 01:15:00,23.8431722,22.72266246666667,0.0,0.0,0.0,0.0,60403754.37800729
2020-05-25 01:30:00,23.7696665,22.556241714285715,0.0,0.0,0.0,0.0,60403754.37800729
2020-05-25 01:45:00,23.74944666666667,22.52036333333333,0.0,0.0,0.0,0.0,60403754.37800729
2020-05-25 02:00:00,23.74525333333333,22.562904666666668,0.0,0.0,0.0,0.0,60403754.37800729
2020-05-25 02:15:00,23.723101799999995,22.5175476,0.0,0.0,0.0,0.0,60403754.37800729
2020-05-25 02:30:00,23.660424866666663,22.528680466666668,0.0,0.0,0.0,0.0,60403754.37800729
2020-05-25 02:45:00,23.564792866666664,22.4498474,0.0,0.0,0.0,0.0,60403754.37800729
2020-05-25 03:00:00,23.53508313333333,22.328715,0.0,0.0,0.0,0.0,60403754.37800729
2020-05-25 03:15:00,23.552939733333336,22.281717866666664,0.0,0.0,0.0,0.0,60403754.37800729
2020-05-25 03:30:00,23.5656494,22.254783333333336,0.0,0.0,0.0,0.0,60403754.37800729
2020-05-25 03:45:00,23.539119142857142,22.201566357142852,0.0,0.0,0.0,0.0,60403754.37800729
2020-05-25 04:00:00,23.4719544,22.1696574,0.0,0.0,0.0,0.0,60403754.37800729
2020-05-25 04:15:00,23.386021,22.073919666666665,0.0,0.0,0.0,0.0,60403754.37800729
2020-05-25 04:30:00,23.424011199999995,22.17654226666667,0.0,0.0,0.0,0.0,60403754.37800729
2020-05-25 04:45:00,23.45262646666667,22.164961733333328,0.0,0.0,0.0,0.0,60403754.37800729
2020-05-25 05:00:00,23.358255866666667,21.58138833333333,0.0,0.0,0.0,0.0,60403754.37800729
2020-05-25 05:15:00,23.182582533333328,21.200907266666665,0.0,0.0,0.0,0.0,60403754.37800729
2020-05-25 05:30:00,23.065572,20.990049333333328,0.0,1187.3333333333333,1148.125,8.5,60404941.71134063
2020-05-25 06:00:00,22.90438138461538,21.018923153846156,0.0142718304615384,2770.0416666666665,2678.6875000000005,20.0,60407711.75300729
2020-05-25 06:15:00,23.016544857142858,21.453314571428567,0.0331407035,9018.8928572,8721.3928571,65.64285714500001,60416730.645864494
